,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
276390,Vistara,UK-874,Hyderabad,Morning,one,Evening,Delhi,Business,9.58,33,51875
276391,Vistara,UK-878,Hyderabad,Afternoon,one,Late_Night,Delhi,Business,11.25,33,51875
276392,Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,Business,15.08,33,51875
276393,Vistara,UK-874,Hyderabad,Morning,one,Late_Night,Delhi,Business,15.67,33,51875
276394,Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,Business,16.5,33,51875
276395,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Business,20.5,33,51875
276396,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,Business,9,33,54115
276397,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,Business,12.08,33,54115
276398,Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,Business,13.42,33,54115
276399,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,Business,13.42,33,54115
276400,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Delhi,Business,6.83,33,55347
276401,Vistara,UK-874,Hyderabad,Morning,one,Evening,Delhi,Business,11.25,33,55347
276402,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Business,22.17,33,55347
276403,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,Business,10.08,33,59827
276404,Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,Business,14.5,33,59827
276405,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Business,19.33,33,59827
276406,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,Business,7.75,33,62067
276407,Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,Business,12.17,33,62067
276408,Vistara,UK-860,Hyderabad,Early_Morning,zero,Morning,Delhi,Business,2.17,34,24234
276409,Vistara,UK-880,Hyderabad,Afternoon,zero,Afternoon,Delhi,Business,2.25,34,24234
276410,Vistara,UK-870,Hyderabad,Night,zero,Night,Delhi,Business,2.25,34,24234
276411,Vistara,UK-830,Hyderabad,Morning,zero,Afternoon,Delhi,Business,2.33,34,24234
276412,Air_India,AI-840,Hyderabad,Night,zero,Night,Delhi,Business,2.17,34,24122
276413,Air_India,AI-541,Hyderabad,Evening,zero,Evening,Delhi,Business,2.25,34,24122
276414,Air_India,AI-559,Hyderabad,Early_Morning,zero,Morning,Delhi,Business,2.5,34,24122
276415,Air_India,AI-543,Hyderabad,Morning,zero,Afternoon,Delhi,Business,2.5,34,24122
276416,Vistara,UK-890,Hyderabad,Evening,zero,Evening,Delhi,Business,2.25,34,30808
276417,Vistara,UK-874,Hyderabad,Morning,one,Afternoon,Delhi,Business,6,34,39555
276418,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,Business,10.5,34,39555
276419,Vistara,UK-878,Hyderabad,Afternoon,one,Late_Night,Delhi,Business,12,34,39555
276420,Vistara,UK-874,Hyderabad,Morning,one,Late_Night,Delhi,Business,16.42,34,39555
276421,Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,Business,16.92,34,39555
276422,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Delhi,Business,19.17,34,39555
276423,Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,Business,10.92,34,39499
276424,Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,Business,12,34,39499
276425,Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,Business,12.5,34,39499
276426,Air_India,AI-698,Hyderabad,Night,one,Afternoon,Delhi,Business,14,34,39499
276427,Air_India,AI-698,Hyderabad,Night,one,Evening,Delhi,Business,20,34,39499
276428,Air_India,AI-698,Hyderabad,Night,one,Evening,Delhi,Business,21.08,34,39499
276429,Air_India,AI-698,Hyderabad,Night,one,Night,Delhi,Business,22.17,34,39499
276430,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,Business,11,34,47395
276431,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Business,22.17,34,47395
276432,Air_India,AI-525,Hyderabad,Early_Morning,one,Afternoon,Delhi,Business,6.92,34,47586
276433,Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Delhi,Business,14.92,34,47586
276434,Air_India,AI-525,Hyderabad,Early_Morning,one,Morning,Delhi,Business,27.25,34,47586
276435,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Delhi,Business,5.17,34,51875
276436,Vistara,UK-874,Hyderabad,Morning,one,Afternoon,Delhi,Business,5.58,34,51875
276437,Vistara,UK-874,Hyderabad,Morning,one,Evening,Delhi,Business,9.58,34,51875
276438,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,Business,10.08,34,51875
276439,Vistara,UK-878,Hyderabad,Afternoon,one,Late_Night,Delhi,Business,11.25,34,51875
276440,Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,Business,14.5,34,51875
276441,Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,Business,15.08,34,51875
276442,Vistara,UK-874,Hyderabad,Morning,one,Late_Night,Delhi,Business,15.67,34,51875
276443,Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,Business,16.5,34,51875
276444,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Business,19.33,34,51875
276445,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Business,20.5,34,51875
276446,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,Business,9,34,54115
276447,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,Business,12.08,34,54115
276448,Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,Business,13.42,34,54115
276449,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,Business,13.42,34,54115
276450,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Delhi,Business,6.83,34,55347
276451,Vistara,UK-874,Hyderabad,Morning,one,Evening,Delhi,Business,11.25,34,55347
276452,Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Delhi,Business,17,34,56546
