,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
129207,GO_FIRST,G8-537,Kolkata,Evening,one,Late_Night,Mumbai,Economy,9.58,13,11712
129208,GO_FIRST,G8-537,Kolkata,Evening,one,Morning,Mumbai,Economy,16.25,13,11712
129209,Air_India,AI-402,Kolkata,Morning,two_or_more,Evening,Mumbai,Economy,7.58,13,12054
129210,Air_India,AI-402,Kolkata,Morning,two_or_more,Evening,Mumbai,Economy,9.58,13,12054
129211,Air_India,AI-402,Kolkata,Morning,two_or_more,Night,Mumbai,Economy,10.83,13,12054
129212,Air_India,AI-763,Kolkata,Early_Morning,two_or_more,Evening,Mumbai,Economy,11,13,12054
129213,Air_India,AI-402,Kolkata,Morning,two_or_more,Night,Mumbai,Economy,11.17,13,12054
129214,Air_India,AI-402,Kolkata,Morning,two_or_more,Night,Mumbai,Economy,11.75,13,12054
129215,Air_India,AI-770,Kolkata,Night,two_or_more,Morning,Mumbai,Economy,12.58,13,12054
129216,Air_India,AI-763,Kolkata,Early_Morning,two_or_more,Evening,Mumbai,Economy,13,13,12054
129217,Air_India,AI-770,Kolkata,Night,two_or_more,Morning,Mumbai,Economy,13.67,13,12054
129218,Air_India,AI-763,Kolkata,Early_Morning,two_or_more,Night,Mumbai,Economy,14.25,13,12054
129219,Air_India,AI-763,Kolkata,Early_Morning,two_or_more,Night,Mumbai,Economy,14.58,13,12054
129220,Air_India,AI-770,Kolkata,Night,two_or_more,Morning,Mumbai,Economy,14.75,13,12054
129221,Air_India,AI-763,Kolkata,Early_Morning,two_or_more,Night,Mumbai,Economy,15.17,13,12054
129222,Air_India,AI-770,Kolkata,Night,two_or_more,Afternoon,Mumbai,Economy,16.33,13,12054
129223,Air_India,AI-424,Kolkata,Afternoon,two_or_more,Morning,Mumbai,Economy,19.58,13,12054
129224,Air_India,AI-424,Kolkata,Afternoon,two_or_more,Morning,Mumbai,Economy,20.67,13,12054
129225,Air_India,AI-770,Kolkata,Night,two_or_more,Evening,Mumbai,Economy,21.5,13,12054
129226,Air_India,AI-770,Kolkata,Night,two_or_more,Evening,Mumbai,Economy,23.5,13,12054
129227,SpiceJet,SG-337,Kolkata,Morning,one,Night,Mumbai,Economy,14.58,13,12237
129228,SpiceJet,SG-337,Kolkata,Morning,one,Morning,Mumbai,Economy,25.33,13,12237
129229,Air_India,AI-770,Kolkata,Night,two_or_more,Evening,Mumbai,Economy,19.92,13,12605
129230,Air_India,AI-424,Kolkata,Afternoon,two_or_more,Evening,Mumbai,Economy,26.92,13,12605
129231,Air_India,AI-402,Kolkata,Morning,two_or_more,Evening,Mumbai,Economy,30,13,12605
129232,Air_India,AI-763,Kolkata,Early_Morning,two_or_more,Evening,Mumbai,Economy,33.42,13,12605
129233,Air_India,AI-765,Kolkata,Night,one,Morning,Mumbai,Economy,11.33,13,12894
129234,SpiceJet,SG-732,Kolkata,Afternoon,one,Night,Mumbai,Economy,7.92,13,13105
129235,SpiceJet,SG-732,Kolkata,Afternoon,one,Morning,Mumbai,Economy,16.42,13,13105
129236,Air_India,AI-765,Kolkata,Night,one,Evening,Mumbai,Economy,20.33,13,13314
129237,Air_India,AI-770,Kolkata,Night,two_or_more,Evening,Mumbai,Economy,19.92,13,13695
129238,Air_India,AI-424,Kolkata,Afternoon,two_or_more,Evening,Mumbai,Economy,26.92,13,13695
129239,Air_India,AI-526,Kolkata,Evening,one,Night,Mumbai,Economy,4.92,13,14049
129240,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,11.33,13,14804
129241,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,11.17,13,15381
129242,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Economy,8.08,13,15516
129243,Air_India,AI-9720,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,12.25,13,15729
129244,Vistara,UK-706,Kolkata,Morning,one,Morning,Mumbai,Economy,25.25,13,16149
129245,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,11.33,13,16569
129246,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,10,13,16578
129247,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,10.5,13,16578
129248,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,11.58,13,16578
129249,AirAsia,I5-830,Kolkata,Night,one,Early_Morning,Mumbai,Economy,6.92,14,3379
129250,AirAsia,I5-588,Kolkata,Afternoon,one,Night,Mumbai,Economy,7.08,14,3379
129251,AirAsia,I5-991,Kolkata,Evening,one,Late_Night,Mumbai,Economy,8.33,14,3379
129252,AirAsia,I5-2991,Kolkata,Night,one,Early_Morning,Mumbai,Economy,9.67,14,3379
