Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
28000,GO_FIRST,G8-713,Delhi,Night,one,Morning,Kolkata,Economy,12.5,45,5418
28001,GO_FIRST,G8-717,Delhi,Evening,one,Morning,Kolkata,Economy,15.83,45,5418
28002,Indigo,6E-2168,Delhi,Evening,one,Night,Kolkata,Economy,4.92,45,5719
28003,Air_India,AI-839,Delhi,Night,one,Morning,Kolkata,Economy,10.92,45,5787
28004,Air_India,AI-895,Delhi,Early_Morning,one,Night,Kolkata,Economy,15.08,45,5820
28005,Air_India,AI-453,Delhi,Early_Morning,one,Evening,Kolkata,Economy,13.67,45,6020
28006,Air_India,AI-895,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,7.0,45,6030
28007,GO_FIRST,G8-151,Delhi,Afternoon,one,Evening,Kolkata,Economy,5.42,45,6129
28008,SpiceJet,SG-8152,Delhi,Morning,one,Night,Kolkata,Economy,11.75,45,6129
28009,Vistara,UK-995,Delhi,Morning,one,Evening,Kolkata,Economy,6.58,45,6578
28010,Vistara,UK-927,Delhi,Morning,one,Evening,Kolkata,Economy,7.42,45,6578
28011,Vistara,UK-963,Delhi,Morning,one,Evening,Kolkata,Economy,8.08,45,6578
28012,Vistara,UK-981,Delhi,Night,one,Morning,Kolkata,Economy,12.0,45,6578
28013,Vistara,UK-953,Delhi,Night,one,Morning,Kolkata,Economy,13.0,45,6578
28014,Vistara,UK-985,Delhi,Evening,one,Morning,Kolkata,Economy,13.83,45,6578
28015,Vistara,UK-941,Delhi,Evening,one,Morning,Kolkata,Economy,16.92,45,6578
28016,Vistara,UK-933,Delhi,Afternoon,one,Morning,Kolkata,Economy,18.17,45,6578
28017,Vistara,UK-981,Delhi,Night,one,Evening,Kolkata,Economy,19.25,45,6578
28018,Vistara,UK-951,Delhi,Afternoon,one,Morning,Kolkata,Economy,19.33,45,6578
28019,Vistara,UK-953,Delhi,Night,one,Evening,Kolkata,Economy,20.25,45,6578
28020,Vistara,UK-993,Delhi,Afternoon,one,Morning,Kolkata,Economy,20.83,45,6578
28021,Vistara,UK-985,Delhi,Evening,one,Evening,Kolkata,Economy,21.08,45,6578
28022,Vistara,UK-945,Delhi,Morning,one,Morning,Kolkata,Economy,22.0,45,6578
28023,Vistara,UK-981,Delhi,Night,one,Evening,Kolkata,Economy,22.25,45,6578
28024,Vistara,UK-953,Delhi,Night,one,Evening,Kolkata,Economy,23.25,45,6578
28025,Vistara,UK-985,Delhi,Evening,one,Evening,Kolkata,Economy,24.08,45,6578
28026,Vistara,UK-941,Delhi,Evening,one,Evening,Kolkata,Economy,24.17,45,6578
28027,Vistara,UK-933,Delhi,Afternoon,one,Evening,Kolkata,Economy,25.42,45,6578
28028,Vistara,UK-951,Delhi,Afternoon,one,Evening,Kolkata,Economy,26.58,45,6578
28029,Vistara,UK-941,Delhi,Evening,one,Evening,Kolkata,Economy,27.17,45,6578
28030,Vistara,UK-993,Delhi,Afternoon,one,Evening,Kolkata,Economy,28.08,45,6578
28031,Vistara,UK-933,Delhi,Afternoon,one,Evening,Kolkata,Economy,28.42,45,6578
28032,Indigo,6E-6282,Delhi,Afternoon,one,Evening,Kolkata,Economy,5.17,45,6299
28033,GO_FIRST,G8-392,Delhi,Afternoon,one,Night,Kolkata,Economy,8.08,45,6395
28034,GO_FIRST,G8-354,Delhi,Night,one,Early_Morning,Kolkata,Economy,8.75,45,6395
28035,GO_FIRST,G8-336,Delhi,Afternoon,one,Night,Kolkata,Economy,9.33,45,6395
28036,GO_FIRST,G8-330,Delhi,Night,one,Early_Morning,Kolkata,Economy,10.67,45,6395
28037,GO_FIRST,G8-346,Delhi,Evening,one,Early_Morning,Kolkata,Economy,11.75,45,6395
28038,GO_FIRST,G8-338,Delhi,Morning,one,Night,Kolkata,Economy,12.92,45,6395
28039,GO_FIRST,G8-392,Delhi,Afternoon,one,Early_Morning,Kolkata,Economy,15.75,45,6395
28040,GO_FIRST,G8-334,Delhi,Early_Morning,one,Night,Kolkata,Economy,15.83,45,6395
28041,Air_India,AI-879,Delhi,Morning,one,Evening,Kolkata,Economy,5.5,45,6471
28042,Indigo,6E-6171,Delhi,Evening,one,Night,Kolkata,Economy,4.83,45,6758
28043,Vistara,UK-977,Delhi,Evening,one,Morning,Kolkata,Economy,14.75,45,7221
28044,Vistara,UK-955,Delhi,Evening,one,Morning,Kolkata,Economy,15.92,45,7221
28045,Vistara,UK-977,Delhi,Evening,one,Evening,Kolkata,Economy,22.0,45,7221
28046,Vistara,UK-955,Delhi,Evening,one,Evening,Kolkata,Economy,23.17,45,7221
28047,Vistara,UK-977,Delhi,Evening,one,Evening,Kolkata,Economy,25.0,45,7221
28048,Vistara,UK-955,Delhi,Evening,one,Evening,Kolkata,Economy,26.17,45,7221
28049,Air_India,AI-483,Delhi,Evening,one,Night,Kolkata,Economy,27.33,45,7249
28050,GO_FIRST,G8-113,Delhi,Early_Morning,one,Evening,Kolkata,Economy,10.67,45,7336
28051,GO_FIRST,G8-113,Delhi,Early_Morning,one,Night,Kolkata,Economy,16.5,45,7336
28052,Air_India,AI-504,Delhi,Night,one,Afternoon,Kolkata,Economy,16.25,45,7366
28053,Air_India,AI-807,Delhi,Evening,one,Afternoon,Kolkata,Economy,20.17,45,7366
28054,Air_India,AI-502,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,24.0,45,7366
28055,Air_India,AI-506,Delhi,Morning,one,Afternoon,Kolkata,Economy,27.75,45,7366
28056,GO_FIRST,G8-323,Delhi,Evening,one,Early_Morning,Kolkata,Economy,13.17,45,7552
28057,Indigo,6E-6205,Delhi,Afternoon,one,Evening,Kolkata,Economy,6.5,45,7572
28058,SpiceJet,SG-8195,Delhi,Afternoon,one,Morning,Kolkata,Economy,21.5,45,8050
28059,SpiceJet,SG-8195,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.17,45,8050
28060,GO_FIRST,G8-153,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.67,45,8011
28061,SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,45,9100
28062,SpiceJet,SG-8903,Delhi,Morning,one,Morning,Kolkata,Economy,25.25,45,9100
28063,Vistara,UK-859,Delhi,Morning,two_or_more,Morning,Kolkata,Economy,23.25,45,9349
28064,Vistara,UK-637,Delhi,Evening,two_or_more,Morning,Kolkata,Economy,16.5,45,9485
28065,Vistara,UK-706,Delhi,Afternoon,two_or_more,Morning,Kolkata,Economy,20.0,45,9485
28066,Air_India,AI-479,Delhi,Night,two_or_more,Night,Kolkata,Economy,26.0,45,9523
28067,Vistara,UK-879,Delhi,Evening,two_or_more,Morning,Kolkata,Economy,16.0,45,9979
28068,Vistara,UK-899,Delhi,Afternoon,two_or_more,Morning,Kolkata,Economy,18.92,45,9979
28069,Air_India,AI-485,Delhi,Early_Morning,one,Morning,Kolkata,Economy,29.17,45,16078
28070,Air_India,AI-762,Delhi,Night,zero,Night,Kolkata,Economy,2.08,46,2482
28071,AirAsia,I5-711,Delhi,Early_Morning,one,Morning,Kolkata,Economy,5.67,46,2480
28072,AirAsia,I5-1529,Delhi,Morning,two_or_more,Evening,Kolkata,Economy,9.75,46,2480
28073,AirAsia,I5-1529,Delhi,Morning,two_or_more,Evening,Kolkata,Economy,10.17,46,2480
28074,AirAsia,I5-740,Delhi,Early_Morning,two_or_more,Evening,Kolkata,Economy,11.33,46,2480
28075,AirAsia,I5-1529,Delhi,Morning,two_or_more,Night,Kolkata,Economy,11.5,46,2480
28076,AirAsia,I5-735,Delhi,Night,one,Morning,Kolkata,Economy,11.58,46,2480
28077,AirAsia,I5-740,Delhi,Early_Morning,two_or_more,Evening,Kolkata,Economy,11.75,46,2480
28078,AirAsia,I5-740,Delhi,Early_Morning,two_or_more,Night,Kolkata,Economy,13.08,46,2480
28079,AirAsia,I5-1529,Delhi,Morning,two_or_more,Late_Night,Kolkata,Economy,16.0,46,2480
28080,Indigo,6E-761,Delhi,Evening,one,Night,Kolkata,Economy,4.17,46,2482
28081,Indigo,6E-2043,Delhi,Afternoon,one,Evening,Kolkata,Economy,4.25,46,2482
28082,Indigo,6E-546,Delhi,Afternoon,one,Evening,Kolkata,Economy,4.67,46,2482
28083,Indigo,6E-5037,Delhi,Early_Morning,one,Morning,Kolkata,Economy,4.75,46,2482
28084,Indigo,6.00E-307,Delhi,Early_Morning,one,Morning,Kolkata,Economy,5.0,46,2482
28085,Air_India,AI-423,Delhi,Early_Morning,one,Morning,Kolkata,Economy,5.08,46,2482
28086,Indigo,6E-5336,Delhi,Afternoon,one,Evening,Kolkata,Economy,5.17,46,2482
28087,Indigo,6E-6198,Delhi,Evening,one,Night,Kolkata,Economy,5.25,46,2482
28088,Indigo,6E-947,Delhi,Early_Morning,one,Morning,Kolkata,Economy,6.0,46,2482
28089,Indigo,6E-6186,Delhi,Evening,one,Night,Kolkata,Economy,6.33,46,2482
28090,Indigo,6E-6205,Delhi,Afternoon,one,Evening,Kolkata,Economy,6.5,46,2482
28091,Indigo,6E-767,Delhi,Night,one,Early_Morning,Kolkata,Economy,6.83,46,2482
28092,Indigo,6E-5071,Delhi,Evening,one,Night,Kolkata,Economy,6.92,46,2482
28093,Air_India,AI-401,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.17,46,2903
28094,Air_India,AI-767,Delhi,Afternoon,zero,Afternoon,Kolkata,Economy,2.33,46,2903
28095,GO_FIRST,G8-188,Delhi,Evening,one,Night,Kolkata,Economy,4.92,46,3087
28096,GO_FIRST,G8-268,Delhi,Morning,one,Night,Kolkata,Economy,9.58,46,3087
28097,AirAsia,I5-747,Delhi,Evening,one,Late_Night,Kolkata,Economy,7.0,46,3175
28098,AirAsia,I5-721,Delhi,Night,one,Morning,Kolkata,Economy,12.25,46,3175
28099,AirAsia,I5-747,Delhi,Evening,one,Morning,Kolkata,Economy,14.42,46,3175
28100,Air_India,AI-764,Delhi,Evening,zero,Evening,Kolkata,Economy,2.25,46,3428
28101,Air_India,AI-542,Delhi,Morning,one,Morning,Kolkata,Economy,22.33,46,3610
28102,Air_India,AI-560,Delhi,Early_Morning,one,Morning,Kolkata,Economy,25.0,46,3610
28103,Vistara,UK-747,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,46,4000
28104,Vistara,UK-705,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,46,4000
28105,Vistara,UK-707,Delhi,Evening,zero,Evening,Kolkata,Economy,2.08,46,4000
28106,Vistara,UK-737,Delhi,Afternoon,zero,Evening,Kolkata,Economy,2.17,46,4000
28107,Vistara,UK-727,Delhi,Night,zero,Night,Kolkata,Economy,2.25,46,4000
28108,Indigo,6E-2087,Delhi,Afternoon,one,Evening,Kolkata,Economy,4.58,46,3754
28109,Indigo,6E-6282,Delhi,Afternoon,one,Evening,Kolkata,Economy,5.17,46,3754
28110,Indigo,6E-6096,Delhi,Morning,one,Afternoon,Kolkata,Economy,5.33,46,3754
28111,Indigo,6E-2181,Delhi,Morning,one,Afternoon,Kolkata,Economy,5.58,46,3754
28112,Indigo,6E-7336,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,5.75,46,3754
28113,Indigo,6E-6195,Delhi,Afternoon,one,Night,Kolkata,Economy,5.83,46,3754
28114,Indigo,6E-5026,Delhi,Early_Morning,one,Morning,Kolkata,Economy,6.08,46,3754
28115,Indigo,6E-5016,Delhi,Afternoon,one,Night,Kolkata,Economy,6.08,46,3754
28116,Indigo,6E-2046,Delhi,Evening,one,Night,Kolkata,Economy,6.42,46,3754
28117,Indigo,6E-2331,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,6.67,46,3754
28118,Indigo,6E-6278,Delhi,Morning,one,Afternoon,Kolkata,Economy,6.83,46,3754
28119,Indigo,6E-6098,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,7.0,46,3754
28120,GO_FIRST,G8-101,Delhi,Early_Morning,zero,Early_Morning,Kolkata,Economy,2.08,46,3999
28121,Indigo,6E-2513,Delhi,Morning,zero,Morning,Kolkata,Economy,2.08,46,3999
28122,Indigo,6.00E-282,Delhi,Morning,zero,Afternoon,Kolkata,Economy,2.08,46,3999
28123,Indigo,6E-6271,Delhi,Night,zero,Night,Kolkata,Economy,2.08,46,3999
28124,Indigo,6E-2841,Delhi,Night,zero,Late_Night,Kolkata,Economy,2.08,46,3999
28125,Indigo,6E-972,Delhi,Late_Night,zero,Early_Morning,Kolkata,Economy,2.17,46,3999
28126,AirAsia,I5-548,Delhi,Early_Morning,zero,Early_Morning,Kolkata,Economy,2.17,46,3999
28127,Indigo,6E-353,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.17,46,3999
28128,Indigo,6E-755,Delhi,Afternoon,zero,Evening,Kolkata,Economy,2.17,46,3999
28129,Indigo,6E-912,Delhi,Evening,zero,Evening,Kolkata,Economy,2.17,46,3999
28130,Indigo,6E-2057,Delhi,Evening,zero,Night,Kolkata,Economy,2.17,46,3999
28131,Indigo,6E-2517,Delhi,Evening,zero,Night,Kolkata,Economy,2.17,46,3999
28132,AirAsia,I5-829,Delhi,Night,zero,Night,Kolkata,Economy,2.17,46,3999
28133,Indigo,6E-2016,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.25,46,3999
28134,GO_FIRST,G8-105,Delhi,Night,zero,Night,Kolkata,Economy,2.25,46,3999
28135,AirAsia,I5-550,Delhi,Evening,zero,Evening,Kolkata,Economy,2.42,46,3999
28136,SpiceJet,SG-8253,Delhi,Evening,zero,Night,Kolkata,Economy,2.17,46,4000
28137,SpiceJet,SG-263,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.33,46,4000
28138,SpiceJet,SG-292,Delhi,Morning,zero,Morning,Kolkata,Economy,2.42,46,4000
28139,GO_FIRST,G8-422,Delhi,Night,one,Early_Morning,Kolkata,Economy,11.0,46,3991
28140,Indigo,6E-2168,Delhi,Evening,one,Night,Kolkata,Economy,4.92,46,4002
28141,Air_India,AI-839,Delhi,Night,one,Morning,Kolkata,Economy,10.92,46,4030
28142,Air_India,AI-839,Delhi,Night,one,Afternoon,Kolkata,Economy,18.83,46,4030
28143,AirAsia,I5-783,Delhi,Early_Morning,two_or_more,Afternoon,Kolkata,Economy,8.25,46,4031
28144,Air_India,AI-439,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,7.92,46,4385
28145,Air_India,AI-540,Delhi,Night,one,Afternoon,Kolkata,Economy,17.25,46,4385
28146,Air_India,AI-429,Delhi,Morning,one,Afternoon,Kolkata,Economy,28.17,46,4385
28147,Air_India,AI-415,Delhi,Evening,one,Afternoon,Kolkata,Economy,19.42,46,4426
28148,Air_India,AI-407,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,22.42,46,4426
28149,Air_India,AI-409,Delhi,Morning,one,Afternoon,Kolkata,Economy,25.58,46,4426
28150,Air_India,AI-415,Delhi,Evening,one,Evening,Kolkata,Economy,25.83,46,4426
28151,Air_India,AI-889,Delhi,Morning,one,Evening,Kolkata,Economy,9.92,46,4559
28152,Air_India,AI-891,Delhi,Evening,one,Afternoon,Kolkata,Economy,20.75,46,4559
28153,Air_India,AI-891,Delhi,Evening,one,Evening,Kolkata,Economy,27.42,46,4559
28154,Air_India,AI-889,Delhi,Morning,one,Afternoon,Kolkata,Economy,27.5,46,4559
28155,Air_India,AI-891,Delhi,Evening,one,Night,Kolkata,Economy,27.83,46,4559
28156,Air_India,AI-889,Delhi,Morning,one,Evening,Kolkata,Economy,8.33,46,4748
28157,Air_India,AI-891,Delhi,Evening,one,Evening,Kolkata,Economy,25.58,46,4748
28158,Air_India,AI-805,Delhi,Evening,one,Morning,Kolkata,Economy,12.83,46,4933
28159,Air_India,AI-441,Delhi,Evening,one,Morning,Kolkata,Economy,15.0,46,4933
28160,Air_India,AI-805,Delhi,Evening,one,Afternoon,Kolkata,Economy,16.17,46,4933
28161,Air_India,AI-636,Delhi,Afternoon,one,Morning,Kolkata,Economy,17.75,46,4933
28162,Air_India,AI-441,Delhi,Evening,one,Afternoon,Kolkata,Economy,18.33,46,4933
28163,Air_India,AI-636,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,21.08,46,4933
28164,Air_India,AI-865,Delhi,Morning,one,Morning,Kolkata,Economy,22.17,46,4933
28165,Air_India,AI-678,Delhi,Morning,one,Morning,Kolkata,Economy,23.83,46,4933
28166,Air_India,AI-665,Delhi,Early_Morning,one,Morning,Kolkata,Economy,24.83,46,4933
28167,Air_India,AI-865,Delhi,Morning,one,Afternoon,Kolkata,Economy,25.5,46,4933
28168,Air_India,AI-678,Delhi,Morning,one,Afternoon,Kolkata,Economy,27.17,46,4933
28169,Indigo,6E-6197,Delhi,Evening,one,Late_Night,Kolkata,Economy,5.33,46,5027
28170,Indigo,6.00E-198,Delhi,Early_Morning,one,Morning,Kolkata,Economy,5.75,46,5027
28171,Indigo,6E-2615,Delhi,Morning,one,Evening,Kolkata,Economy,5.75,46,5027
28172,Indigo,6.00E-177,Delhi,Late_Night,one,Morning,Kolkata,Economy,6.33,46,5027
28173,GO_FIRST,G8-404,Delhi,Morning,one,Afternoon,Kolkata,Economy,5.67,46,5094
28174,Air_India,AI-636,Delhi,Afternoon,one,Night,Kolkata,Economy,8.17,46,5276
28175,Air_India,AI-865,Delhi,Morning,one,Night,Kolkata,Economy,12.58,46,5276
28176,Air_India,AI-678,Delhi,Morning,one,Night,Kolkata,Economy,14.25,46,5276
28177,Air_India,AI-665,Delhi,Early_Morning,one,Night,Kolkata,Economy,15.25,46,5276
28178,GO_FIRST,G8-713,Delhi,Night,one,Morning,Kolkata,Economy,12.5,46,5418
28179,GO_FIRST,G8-717,Delhi,Evening,one,Morning,Kolkata,Economy,15.83,46,5418
28180,Air_India,AI-473,Delhi,Evening,one,Afternoon,Kolkata,Economy,21.33,46,5577
28181,Air_India,AI-895,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,7.0,46,5820
28182,Air_India,AI-895,Delhi,Early_Morning,one,Night,Kolkata,Economy,15.08,46,5820
28183,GO_FIRST,G8-151,Delhi,Afternoon,one,Evening,Kolkata,Economy,5.42,46,6129
28184,SpiceJet,SG-8152,Delhi,Morning,one,Night,Kolkata,Economy,11.75,46,6129
28185,Vistara,UK-951,Delhi,Afternoon,one,Evening,Kolkata,Economy,5.58,46,6578
28186,Vistara,UK-995,Delhi,Morning,one,Evening,Kolkata,Economy,6.58,46,6578
28187,Vistara,UK-993,Delhi,Afternoon,one,Evening,Kolkata,Economy,7.08,46,6578
28188,Vistara,UK-927,Delhi,Morning,one,Evening,Kolkata,Economy,7.42,46,6578
28189,Vistara,UK-963,Delhi,Morning,one,Evening,Kolkata,Economy,8.08,46,6578
28190,Vistara,UK-945,Delhi,Morning,one,Evening,Kolkata,Economy,8.25,46,6578
28191,Vistara,UK-995,Delhi,Morning,one,Evening,Kolkata,Economy,9.58,46,6578
28192,Vistara,UK-927,Delhi,Morning,one,Evening,Kolkata,Economy,10.42,46,6578
28193,Vistara,UK-981,Delhi,Night,one,Morning,Kolkata,Economy,12.0,46,6578
28194,Vistara,UK-953,Delhi,Night,one,Morning,Kolkata,Economy,13.0,46,6578
28195,Vistara,UK-985,Delhi,Evening,one,Morning,Kolkata,Economy,13.83,46,6578
28196,Vistara,UK-941,Delhi,Evening,one,Morning,Kolkata,Economy,16.92,46,6578
28197,Vistara,UK-933,Delhi,Afternoon,one,Morning,Kolkata,Economy,18.17,46,6578
28198,Vistara,UK-981,Delhi,Night,one,Evening,Kolkata,Economy,19.25,46,6578
28199,Vistara,UK-953,Delhi,Night,one,Evening,Kolkata,Economy,20.25,46,6578
28200,Vistara,UK-985,Delhi,Evening,one,Evening,Kolkata,Economy,21.08,46,6578
28201,Vistara,UK-981,Delhi,Night,one,Evening,Kolkata,Economy,22.25,46,6578
28202,Vistara,UK-953,Delhi,Night,one,Evening,Kolkata,Economy,23.25,46,6578
28203,Vistara,UK-985,Delhi,Evening,one,Evening,Kolkata,Economy,24.08,46,6578
28204,Vistara,UK-941,Delhi,Evening,one,Evening,Kolkata,Economy,24.17,46,6578
28205,Vistara,UK-933,Delhi,Afternoon,one,Evening,Kolkata,Economy,25.42,46,6578
28206,Vistara,UK-941,Delhi,Evening,one,Evening,Kolkata,Economy,27.17,46,6578
28207,Vistara,UK-933,Delhi,Afternoon,one,Evening,Kolkata,Economy,28.42,46,6578
28208,Vistara,UK-975,Delhi,Early_Morning,one,Evening,Kolkata,Economy,10.92,46,6598
28209,Vistara,UK-975,Delhi,Early_Morning,one,Evening,Kolkata,Economy,13.92,46,6598
28210,Indigo,6E-6171,Delhi,Evening,one,Night,Kolkata,Economy,4.83,46,6299
28211,GO_FIRST,G8-392,Delhi,Afternoon,one,Night,Kolkata,Economy,8.08,46,6395
28212,GO_FIRST,G8-354,Delhi,Night,one,Early_Morning,Kolkata,Economy,8.75,46,6395
28213,GO_FIRST,G8-336,Delhi,Afternoon,one,Night,Kolkata,Economy,9.33,46,6395
28214,GO_FIRST,G8-330,Delhi,Night,one,Early_Morning,Kolkata,Economy,10.67,46,6395
28215,GO_FIRST,G8-346,Delhi,Evening,one,Early_Morning,Kolkata,Economy,11.75,46,6395
28216,GO_FIRST,G8-338,Delhi,Morning,one,Night,Kolkata,Economy,12.92,46,6395
28217,GO_FIRST,G8-323,Delhi,Evening,one,Early_Morning,Kolkata,Economy,13.17,46,6395
28218,GO_FIRST,G8-392,Delhi,Afternoon,one,Early_Morning,Kolkata,Economy,15.75,46,6395
28219,GO_FIRST,G8-334,Delhi,Early_Morning,one,Night,Kolkata,Economy,15.83,46,6395
28220,Air_India,AI-479,Delhi,Night,one,Evening,Kolkata,Economy,21.33,46,6650
28221,Vistara,UK-963,Delhi,Morning,one,Evening,Kolkata,Economy,11.08,46,7221
28222,Vistara,UK-977,Delhi,Evening,one,Morning,Kolkata,Economy,14.75,46,7221
28223,Vistara,UK-955,Delhi,Evening,one,Morning,Kolkata,Economy,15.92,46,7221
28224,Vistara,UK-977,Delhi,Evening,one,Evening,Kolkata,Economy,22.0,46,7221
28225,Vistara,UK-955,Delhi,Evening,one,Evening,Kolkata,Economy,23.17,46,7221
28226,Vistara,UK-977,Delhi,Evening,one,Evening,Kolkata,Economy,25.0,46,7221
28227,Vistara,UK-955,Delhi,Evening,one,Evening,Kolkata,Economy,26.17,46,7221
28228,Air_India,AI-803,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,7.33,46,6946
28229,Air_India,AI-803,Delhi,Early_Morning,one,Morning,Kolkata,Economy,26.17,46,6946
28230,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Kolkata,Economy,9.42,46,7431
28231,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Kolkata,Economy,12.42,46,7431
28232,Air_India,AI-483,Delhi,Evening,one,Night,Kolkata,Economy,27.33,46,7249
28233,GO_FIRST,G8-113,Delhi,Early_Morning,one,Evening,Kolkata,Economy,10.67,46,7336
28234,GO_FIRST,G8-113,Delhi,Early_Morning,one,Night,Kolkata,Economy,16.5,46,7336
28235,Air_India,AI-504,Delhi,Night,one,Morning,Kolkata,Economy,11.08,46,7366
28236,Air_India,AI-807,Delhi,Evening,one,Morning,Kolkata,Economy,15.0,46,7366
28237,Air_India,AI-502,Delhi,Afternoon,one,Morning,Kolkata,Economy,18.83,46,7366
28238,Air_India,AI-506,Delhi,Morning,one,Morning,Kolkata,Economy,22.58,46,7366
28239,SpiceJet,SG-8195,Delhi,Afternoon,one,Morning,Kolkata,Economy,21.5,46,8050
28240,SpiceJet,SG-8195,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.17,46,8050
28241,GO_FIRST,G8-153,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.67,46,8011
28242,Vistara,UK-637,Delhi,Evening,two_or_more,Morning,Kolkata,Economy,16.5,46,8502
28243,SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,46,9100
28244,SpiceJet,SG-8903,Delhi,Morning,one,Morning,Kolkata,Economy,25.25,46,9100
28245,Vistara,UK-879,Delhi,Evening,two_or_more,Morning,Kolkata,Economy,16.0,46,9349
28246,Vistara,UK-899,Delhi,Afternoon,two_or_more,Morning,Kolkata,Economy,18.92,46,9349
28247,Vistara,UK-871,Delhi,Night,two_or_more,Evening,Kolkata,Economy,20.33,46,9349
28248,Vistara,UK-879,Delhi,Evening,two_or_more,Evening,Kolkata,Economy,23.25,46,9349
28249,Vistara,UK-829,Delhi,Early_Morning,two_or_more,Evening,Kolkata,Economy,12.83,46,13889
28250,Air_India,AI-762,Delhi,Night,zero,Night,Kolkata,Economy,2.08,47,2482
28251,AirAsia,I5-711,Delhi,Early_Morning,one,Morning,Kolkata,Economy,5.67,47,2480
28252,AirAsia,I5-1529,Delhi,Morning,two_or_more,Evening,Kolkata,Economy,9.75,47,2480
28253,AirAsia,I5-1529,Delhi,Morning,two_or_more,Evening,Kolkata,Economy,10.17,47,2480
28254,AirAsia,I5-740,Delhi,Early_Morning,two_or_more,Evening,Kolkata,Economy,11.33,47,2480
28255,AirAsia,I5-1529,Delhi,Morning,two_or_more,Night,Kolkata,Economy,11.5,47,2480
28256,AirAsia,I5-735,Delhi,Night,one,Morning,Kolkata,Economy,11.58,47,2480
28257,AirAsia,I5-740,Delhi,Early_Morning,two_or_more,Evening,Kolkata,Economy,11.75,47,2480
28258,AirAsia,I5-740,Delhi,Early_Morning,two_or_more,Night,Kolkata,Economy,13.08,47,2480
28259,AirAsia,I5-1529,Delhi,Morning,two_or_more,Late_Night,Kolkata,Economy,16.0,47,2480
28260,Indigo,6E-761,Delhi,Evening,one,Night,Kolkata,Economy,4.17,47,2482
28261,Indigo,6E-2043,Delhi,Afternoon,one,Evening,Kolkata,Economy,4.25,47,2482
28262,Indigo,6E-546,Delhi,Afternoon,one,Evening,Kolkata,Economy,4.67,47,2482
28263,Indigo,6E-5037,Delhi,Early_Morning,one,Morning,Kolkata,Economy,4.75,47,2482
28264,Indigo,6.00E-307,Delhi,Early_Morning,one,Morning,Kolkata,Economy,5.0,47,2482
28265,Indigo,6E-5336,Delhi,Afternoon,one,Evening,Kolkata,Economy,5.17,47,2482
28266,Indigo,6E-6198,Delhi,Evening,one,Night,Kolkata,Economy,5.25,47,2482
28267,Indigo,6E-6096,Delhi,Morning,one,Afternoon,Kolkata,Economy,5.33,47,2482
28268,Indigo,6E-947,Delhi,Early_Morning,one,Morning,Kolkata,Economy,6.0,47,2482
28269,Indigo,6E-6186,Delhi,Evening,one,Night,Kolkata,Economy,6.33,47,2482
28270,Indigo,6E-5071,Delhi,Evening,one,Night,Kolkata,Economy,6.92,47,2482
28271,Air_India,AI-401,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.17,47,2903
28272,Air_India,AI-764,Delhi,Evening,zero,Evening,Kolkata,Economy,2.25,47,2903
28273,Air_India,AI-767,Delhi,Afternoon,zero,Afternoon,Kolkata,Economy,2.33,47,2903
28274,GO_FIRST,G8-188,Delhi,Evening,one,Night,Kolkata,Economy,4.92,47,3087
28275,GO_FIRST,G8-268,Delhi,Morning,one,Night,Kolkata,Economy,9.58,47,3087
28276,AirAsia,I5-721,Delhi,Night,one,Morning,Kolkata,Economy,12.25,47,3175
28277,Air_India,AI-542,Delhi,Morning,one,Afternoon,Kolkata,Economy,6.25,47,3610
28278,Air_India,AI-560,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,8.92,47,3610
28279,Air_India,AI-839,Delhi,Night,one,Morning,Kolkata,Economy,10.92,47,3610
28280,Air_India,AI-542,Delhi,Morning,one,Morning,Kolkata,Economy,22.33,47,3610
28281,Air_India,AI-560,Delhi,Early_Morning,one,Morning,Kolkata,Economy,25.0,47,3610
